NIT Proveedor,Proveedor,Mes de tráfico,Hora Pico mes,Fecha hora Pico,Tráfico Datos: Internacional (GB),Tráfico Datos:  NAPs - Colombia (GB),Tráfico Datos: Acuerdos de tránsito o peering directo (GB),Tráfico Datos: Local (GB),Tráfico Datos: Total Mes (GB)
800132211,HVTV,30/03/2020,20:00,0,0,22251,18990,656201,
800132211,HVTV,30/03/2020,20:00,0,0,22251,18990,656201,
800132211,HVTV,30/03/2020,20:00,0,0,22251,18990,656201,
800132211,HVTV,31/03/2020,20:00,0,0,22312,18872,679451,
800132211,HVTV,31/03/2020,20:00,0,0,22312,18872,679451,
800132211,HVTV,31/03/2020,20:00,0,0,22312,18872,679451,
800132211,HVTV,01/04/2020,18:00,0,0,22679,19643,683307,
800132211,HVTV,01/04/2020,18:00,0,0,22679,19643,683307,
800132211,HVTV,01/04/2020,18:00,0,0,22679,19643,683307,
800132211,HVTV,02/04/2020,18:00,0,0,22420,19458,678069,
800132211,HVTV,02/04/2020,18:00,0,0,22420,19458,678069,
800132211,HVTV,02/04/2020,18:00,0,0,22420,19458,678069,
800132211,HVTV,03/04/2020,18:00,0,0,22751,19766,685934,
800132211,HVTV,03/04/2020,18:00,0,0,22751,19766,685934,
800132211,HVTV,03/04/2020,18:00,0,0,22751,19766,685934,
800132211,HVTV,04/04/2020,18:00,0,0,22679,20263,697640,
800132211,HVTV,04/04/2020,18:00,0,0,22679,20263,697640,
800132211,HVTV,04/04/2020,18:00,0,0,22679,20263,697640,
800132211,HVTV,05/04/2020,18:00,0,0,23191,20688,691678,
800132211,HVTV,05/04/2020,18:00,0,0,23191,20688,691678,
800132211,HVTV,05/04/2020,18:00,0,0,23191,20688,691678,
800132211,HVTV,06/04/2020,18:00,0,0,22697,19807,657127,
800132211,HVTV,06/04/2020,18:00,0,0,22697,19807,657127,
800132211,HVTV,06/04/2020,18:00,0,0,22697,19807,657127,
800132211,HVTV,07/04/2020,18:00,0,0,23851,19419,636244,
800132211,HVTV,07/04/2020,18:00,0,0,23851,19419,636244,
800132211,HVTV,07/04/2020,18:00,0,0,23851,19419,636244,
800132211,HVTV,08/04/2020,18:00,0,0,22989,20207,643759,
800132211,HVTV,08/04/2020,18:00,0,0,22989,20207,643759,
800132211,HVTV,08/04/2020,18:00,0,0,22989,20207,643759,
800132211,HVTV,09/04/2020,18:00,0,0,23726,21196,659731,
800132211,HVTV,09/04/2020,18:00,0,0,23726,21196,659731,
800132211,HVTV,09/04/2020,18:00,0,0,23726,21196,659731,
800132211,HVTV,10/04/2020,18:00,0,0,22680,20671,690336,
800132211,HVTV,10/04/2020,18:00,0,0,22680,20671,690336,
800132211,HVTV,10/04/2020,18:00,0,0,22680,20671,690336,
800132211,HVTV,11/04/2020,18:00,0,0,23062,21253,691318,
800132211,HVTV,11/04/2020,18:00,0,0,23062,21253,691318,
800132211,HVTV,11/04/2020,18:00,0,0,23062,21253,691318,
800132211,HVTV,12/04/2020,18:00,0,0,23391,21593,695595,
800132211,HVTV,12/04/2020,18:00,0,0,23391,21593,695595,
800132211,HVTV,12/04/2020,18:00,0,0,23391,21593,695595,
800132211,HVTV,13/04/2020,18:00,0,0,23863,20066,630406,
800132211,HVTV,13/04/2020,18:00,0,0,23863,20066,630406,
800132211,HVTV,13/04/2020,18:00,0,0,23863,20066,630406,
800132211,HVTV,14/04/2020,18:00,0,0,24574,20075,632026,
800132211,HVTV,14/04/2020,18:00,0,0,24574,20075,632026,
800132211,HVTV,14/04/2020,18:00,0,0,24574,20075,632026,
800132211,HVTV,15/04/2020,18:00,0,0,24691,19650,637632,
800132211,HVTV,15/04/2020,18:00,0,0,24691,19650,637632,
800132211,HVTV,15/04/2020,18:00,0,0,24691,19650,637632,
800132211,HVTV,16/04/2020,18:00,0,0,24115,19463,635914,
800132211,HVTV,16/04/2020,18:00,0,0,24115,19463,635914,
800132211,HVTV,16/04/2020,18:00,0,0,24115,19463,635914,
800132211,HVTV,17/04/2020,18:00,0,0,24421,20473,637578,
800132211,HVTV,17/04/2020,18:00,0,0,24421,20473,637578,
800132211,HVTV,17/04/2020,18:00,0,0,24421,20473,637578,
800132211,HVTV,18/04/2020,18:00,0,0,24876,21448,679212,
800132211,HVTV,18/04/2020,18:00,0,0,24876,21448,679212,
800132211,HVTV,18/04/2020,18:00,0,0,24876,21448,679212,
800132211,HVTV,19/04/2020,18:00,0,0,24340,20909,661737,
800132211,HVTV,19/04/2020,18:00,0,0,24340,20909,661737,
800132211,HVTV,19/04/2020,18:00,0,0,24340,20909,661737,
800132211,HVTV,20/04/2020,18:00,0,0,23778,20057,629262,
800132211,HVTV,20/04/2020,18:00,0,0,23778,20057,629262,
800132211,HVTV,20/04/2020,18:00,0,0,23778,20057,629262,
800132211,HVTV,21/04/2020,18:00,0,0,24664,20147,641844,
800132211,HVTV,21/04/2020,18:00,0,0,24664,20147,641844,
800132211,HVTV,21/04/2020,18:00,0,0,24664,20147,641844,
800132211,HVTV,22/04/2020,18:00,0,0,24034,19908,626767,
800132211,HVTV,22/04/2020,18:00,0,0,24034,19908,626767,
800132211,HVTV,22/04/2020,18:00,0,0,24034,19908,626767,
800132211,HVTV,23/04/2020,18:00,0,0,25177,20345,633020,
800132211,HVTV,23/04/2020,18:00,0,0,25177,20345,633020,
800132211,HVTV,23/04/2020,18:00,0,0,25177,20345,633020,
800132211,HVTV,24/04/2020,18:00,0,0,24934,20772,661770,
800132211,HVTV,24/04/2020,18:00,0,0,24934,20772,661770,
800132211,HVTV,24/04/2020,18:00,0,0,24934,20772,661770,
800132211,HVTV,25/04/2020,18:00,0,0,24664,21886,679989,
800132211,HVTV,25/04/2020,18:00,0,0,24664,21886,679989,
800132211,HVTV,25/04/2020,18:00,0,0,24664,21886,679989,
800132211,HVTV,26/04/2020,18:00,0,0,24475,21470,681210,
800132211,HVTV,26/04/2020,18:00,0,0,24475,21470,681210,
800132211,HVTV,26/04/2020,18:00,0,0,24475,21470,681210,
800132211,HVTV,27/04/2020,18:00,0,0,24493,20121,626907,
800132211,HVTV,27/04/2020,18:00,0,0,24493,20121,626907,
800132211,HVTV,27/04/2020,18:00,0,0,24493,20121,626907,
800132211,HVTV,28/04/2020,18:00,0,0,24457,20659,635504,
800132211,HVTV,28/04/2020,18:00,0,0,24457,20659,635504,
800132211,HVTV,28/04/2020,18:00,0,0,24457,20659,635504,
800132211,HVTV,29/04/2020,18:00,0,0,23733,20333,613872,
800132211,HVTV,29/04/2020,18:00,0,0,23733,20333,613872,
800132211,HVTV,29/04/2020,18:00,0,0,23733,20333,613872,
800132211,HVTV,30/04/2020,18:00,0,0,24840,20831,645505,
800132211,HVTV,30/04/2020,18:00,0,0,24840,20831,645505,
800132211,HVTV,30/04/2020,18:00,0,0,24840,20831,645505,
800132211,HVTV,01/05/2020,18:00,0,0,25249,20656,673866,
800132211,HVTV,01/05/2020,18:00,0,0,25249,20656,673866,
800132211,HVTV,01/05/2020,18:00,0,0,25249,20656,673866,
800132211,HVTV,02/05/2020,18:00,0,0,24151,20567,637362,
800132211,HVTV,02/05/2020,18:00,0,0,24151,20567,637362,
800132211,HVTV,02/05/2020,18:00,0,0,24151,20567,637362,
800132211,HVTV,03/05/2020,18:00,0,0,24547,19958,641757,
800132211,HVTV,03/05/2020,18:00,0,0,24547,19958,641757,
800132211,HVTV,03/05/2020,18:00,0,0,24547,19958,641757,
800132211,HVTV,04/05/2020,18:00,0,0,24088,18267,594291,
800132211,HVTV,04/05/2020,18:00,0,0,24088,18267,594291,
800132211,HVTV,04/05/2020,18:00,0,0,24088,18267,594291,
800132211,HVTV,05/05/2020,18:00,0,0,23683,19334,614574,
800132211,HVTV,05/05/2020,18:00,0,0,23683,19334,614574,
800132211,HVTV,05/05/2020,18:00,0,0,23683,19334,614574,
800132211,HVTV,06/05/2020,18:00,0,0,24444,19635,633463,
800132211,HVTV,06/05/2020,18:00,0,0,24444,19635,633463,
800132211,HVTV,06/05/2020,18:00,0,0,24444,19635,633463,
800132211,HVTV,07/05/2020,18:00,0,0,23616,19620,619077,
800132211,HVTV,07/05/2020,18:00,0,0,23616,19620,619077,
800132211,HVTV,07/05/2020,18:00,0,0,23616,19620,619077,
800132211,HVTV,08/05/2020,18:00,0,0,24147,18889,624294,
800132211,HVTV,08/05/2020,18:00,0,0,24147,18889,624294,
800132211,HVTV,08/05/2020,18:00,0,0,24147,18889,624294,
800132211,HVTV,09/05/2020,18:00,0,0,23152,20565,645807,
800132211,HVTV,09/05/2020,18:00,0,0,23152,20565,645807,
800132211,HVTV,09/05/2020,18:00,0,0,23152,20565,645807,
800132211,HVTV,10/05/2020,18:00,0,0,23796,20365,644176,
800132211,HVTV,10/05/2020,18:00,0,0,23796,20365,644176,
800132211,HVTV,10/05/2020,18:00,0,0,23796,20365,644176,
800132211,HVTV,11/05/2020,18:00,0,0,24912,20116,591397,
800132211,HVTV,11/05/2020,18:00,0,0,24912,20116,591397,
800132211,HVTV,11/05/2020,18:00,0,0,24912,20116,591397,
800132211,HVTV,12/05/2020,18:00,0,0,24934,20057,629305,
800132211,HVTV,12/05/2020,18:00,0,0,24934,20057,629305,
800132211,HVTV,12/05/2020,18:00,0,0,24934,20057,629305,
800132211,HVTV,13/05/2020,18:00,0,0,24624,20061,630579,
800132211,HVTV,13/05/2020,18:00,0,0,24624,20061,630579,
800132211,HVTV,13/05/2020,18:00,0,0,24624,20061,630579,
800132211,HVTV,14/05/2020,18:00,0,0,24799,19952,636638,
800132211,HVTV,14/05/2020,18:00,0,0,24799,19952,636638,
800132211,HVTV,14/05/2020,18:00,0,0,24799,19952,636638,
800132211,HVTV,15/05/2020,18:00,0,0,25281,21027,646380,
800132211,HVTV,15/05/2020,18:00,0,0,25281,21027,646380,
800132211,HVTV,15/05/2020,18:00,0,0,25281,21027,646380,
800132211,HVTV,16/05/2020,18:00,0,0,25573,20850,676080,
800132211,HVTV,16/05/2020,18:00,0,0,25573,20850,676080,
800132211,HVTV,16/05/2020,18:00,0,0,25573,20850,676080,
800132211,HVTV,17/05/2020,18:00,0,0,26298,20979,692312,
800132211,HVTV,17/05/2020,18:00,0,0,26298,20979,692312,
800132211,HVTV,17/05/2020,18:00,0,0,26298,20979,692312,
800132211,HVTV,18/05/2020,18:00,0,0,26694,18824,636336,
800132211,HVTV,18/05/2020,18:00,0,0,26694,18824,636336,
800132211,HVTV,18/05/2020,18:00,0,0,26694,18824,636336,
800132211,HVTV,19/05/2020,18:00,0,0,26527,20695,669103,
800132211,HVTV,19/05/2020,18:00,0,0,26527,20695,669103,
800132211,HVTV,19/05/2020,18:00,0,0,26527,20695,669103,
800132211,HVTV,20/05/2020,18:00,0,0,25492,20248,658141,
800132211,HVTV,20/05/2020,18:00,0,0,25492,20248,658141,
800132211,HVTV,20/05/2020,18:00,0,0,25492,20248,658141,
800132211,HVTV,21/05/2020,18:00,0,0,25411,20264,653950,
800132211,HVTV,21/05/2020,18:00,0,0,25411,20264,653950,
800132211,HVTV,21/05/2020,18:00,0,0,25411,20264,653950,
800132211,HVTV,22/05/2020,18:00,0,0,25722,20801,651758,
800132211,HVTV,22/05/2020,18:00,0,0,25722,20801,651758,
800132211,HVTV,22/05/2020,18:00,0,0,25722,20801,651758,
800132211,HVTV,23/05/2020,18:00,0,0,26100,21301,660733,
800132211,HVTV,23/05/2020,18:00,0,0,26100,21301,660733,
800132211,HVTV,23/05/2020,18:00,0,0,26100,21301,660733,
800132211,HVTV,24/05/2020,18:00,0,0,26496,22146,656910,
800132211,HVTV,24/05/2020,18:00,0,0,26496,22146,656910,
800132211,HVTV,24/05/2020,18:00,0,0,26496,22146,656910,
800132211,HVTV,25/05/2020,18:00,0,0,26347,21250,638485,
800132211,HVTV,25/05/2020,18:00,0,0,26347,21250,638485,
800132211,HVTV,25/05/2020,18:00,0,0,26347,21250,638485,
800132211,HVTV,26/05/2020,18:00,0,0,26208,20643,645429,
800132211,HVTV,26/05/2020,18:00,0,0,26208,20643,645429,
800132211,HVTV,26/05/2020,18:00,0,0,26208,20643,645429,
800132211,HVTV,27/05/2020,18:00,0,0,25101,20133,633214,
800132211,HVTV,27/05/2020,18:00,0,0,25101,20133,633214,
800132211,HVTV,27/05/2020,18:00,0,0,25101,20133,633214,
800132211,HVTV,28/05/2020,18:00,0,0,26329,20666,657493,
800132211,HVTV,28/05/2020,18:00,0,0,26329,20666,657493,
800132211,HVTV,28/05/2020,18:00,0,0,26329,20666,657493,
800132211,HVTV,29/05/2020,18:00,0,0,25704,20762,660258,
800132211,HVTV,29/05/2020,18:00,0,0,25704,20762,660258,
800132211,HVTV,29/05/2020,18:00,0,0,25704,20762,660258,
800132211,HVTV,30/05/2020,18:00,0,0,26271,21454,680097,
800132211,HVTV,30/05/2020,18:00,0,0,26271,21454,680097,
800132211,HVTV,30/05/2020,18:00,0,0,26271,21454,680097,
800132211,HVTV,31/05/2020,18:00,0,0,25420,21558,684882,
800132211,HVTV,31/05/2020,18:00,0,0,25420,21558,684882,
800132211,HVTV,31/05/2020,18:00,0,0,25420,21558,684882,
800132211,HVTV,01/06/2020,18:00,0,0,23926,18777,606960,
800132211,HVTV,01/06/2020,18:00,0,0,23926,18777,606960,
800132211,HVTV,01/06/2020,18:00,0,0,23926,18777,606960,
800132211,HVTV,02/06/2020,18:00,0,0,23715,19669,605739,
800132211,HVTV,02/06/2020,18:00,0,0,23715,19669,605739,
800132211,HVTV,02/06/2020,18:00,0,0,23715,19669,605739,
800132211,HVTV,03/06/2020,18:00,0,0,26374,19025,624963,
800132211,HVTV,03/06/2020,18:00,0,0,26374,19025,624963,
800132211,HVTV,03/06/2020,18:00,0,0,26374,19025,624963,
800132211,HVTV,04/06/2020,18:00,0,0,29128,19283,608569,
800132211,HVTV,04/06/2020,18:00,0,0,29128,19283,608569,
800132211,HVTV,04/06/2020,18:00,0,0,29128,19283,608569,
800132211,HVTV,05/06/2020,18:00,0,0,23409,18099,596959,
800132211,HVTV,05/06/2020,18:00,0,0,23409,18099,596959,
800132211,HVTV,05/06/2020,18:00,0,0,23409,18099,596959,
800132211,HVTV,06/06/2020,18:00,0,0,23976,19220,605707,
800132211,HVTV,06/06/2020,18:00,0,0,23976,19220,605707,
800132211,HVTV,06/06/2020,18:00,0,0,23976,19220,605707,
800132211,HVTV,07/06/2020,18:00,0,0,27625,19728,643420,
800132211,HVTV,07/06/2020,18:00,0,0,27625,19728,643420,
800132211,HVTV,07/06/2020,18:00,0,0,27625,19728,643420,
800132211,HVTV,08/06/2020,18:00,0,0,25776,19851,609336,
800132211,HVTV,08/06/2020,18:00,0,0,25776,19851,609336,
800132211,HVTV,08/06/2020,18:00,0,0,25776,19851,609336,
800132211,HVTV,09/06/2020,18:00,0,0,25578,20063,620697,
800132211,HVTV,09/06/2020,18:00,0,0,25578,20063,620697,
800132211,HVTV,09/06/2020,18:00,0,0,25578,20063,620697,
800132211,HVTV,10/06/2020,18:00,0,0,25632,18805,636886,
800132211,HVTV,10/06/2020,18:00,0,0,25632,18805,636886,
800132211,HVTV,10/06/2020,18:00,0,0,25632,18805,636886,
800132211,HVTV,11/06/2020,18:00,0,0,26122,20496,663638,
800132211,HVTV,11/06/2020,18:00,0,0,26122,20496,663638,
800132211,HVTV,11/06/2020,18:00,0,0,26122,20496,663638,
800132211,HVTV,12/06/2020,18:00,0,0,25281,19651,679557,
800132211,HVTV,12/06/2020,18:00,0,0,25281,19651,679557,
800132211,HVTV,12/06/2020,18:00,0,0,25281,19651,679557,
800132211,HVTV,13/06/2020,18:00,0,0,24538,20064,649922,
800132211,HVTV,13/06/2020,18:00,0,0,24538,20064,649922,
800132211,HVTV,13/06/2020,18:00,0,0,24538,20064,649922,
800132211,HVTV,14/06/2020,18:00,0,0,26829,20771,673207,
800132211,HVTV,14/06/2020,18:00,0,0,26829,20771,673207,
800132211,HVTV,14/06/2020,18:00,0,0,26829,20771,673207,
800132211,HVTV,15/06/2020,18:00,0,0,26437,21269,660452,
800132211,HVTV,15/06/2020,18:00,0,0,26437,21269,660452,
800132211,HVTV,15/06/2020,18:00,0,0,26437,21269,660452,
800132211,HVTV,16/06/2020,18:00,0,0,22554,20511,605491,
800132211,HVTV,16/06/2020,18:00,0,0,22554,20511,605491,
800132211,HVTV,16/06/2020,18:00,0,0,22554,20511,605491,
800132211,HVTV,17/06/2020,18:00,0,0,26640,20358,658173,
800132211,HVTV,17/06/2020,18:00,0,0,26640,20358,658173,
800132211,HVTV,17/06/2020,18:00,0,0,26640,20358,658173,
800132211,HVTV,18/06/2020,18:00,0,0,26509,21181,658692,
800132211,HVTV,18/06/2020,18:00,0,0,26509,21181,658692,
800132211,HVTV,18/06/2020,18:00,0,0,26509,21181,658692,
800132211,HVTV,19/06/2020,18:00,0,0,25330,19089,660171,
800132211,HVTV,19/06/2020,18:00,0,0,25330,19089,660171,
800132211,HVTV,19/06/2020,18:00,0,0,25330,19089,660171,
800132211,HVTV,20/06/2020,18:00,0,0,25843,21479,691264,
800132211,HVTV,20/06/2020,18:00,0,0,25843,21479,691264,
800132211,HVTV,20/06/2020,18:00,0,0,25843,21479,691264,
800132211,HVTV,21/06/2020,18:00,0,0,26905,21657,671025,
800132211,HVTV,21/06/2020,18:00,0,0,26905,21657,671025,
800132211,HVTV,21/06/2020,18:00,0,0,26905,21657,671025,
800132211,HVTV,22/06/2020,18:00,0,0,26793,22591,684126,
800132211,HVTV,22/06/2020,18:00,0,0,26793,22591,684126,
800132211,HVTV,22/06/2020,18:00,0,0,26793,22591,684126,
800132211,HVTV,23/06/2020,18:00,0,0,27868,19809,648918,
800132211,HVTV,23/06/2020,18:00,0,0,27868,19809,648918,
800132211,HVTV,23/06/2020,18:00,0,0,27868,19809,648918,
800132211,HVTV,24/06/2020,18:00,0,0,26361,20012,636260,
800132211,HVTV,24/06/2020,18:00,0,0,26361,20012,636260,
800132211,HVTV,24/06/2020,18:00,0,0,26361,20012,636260,
800132211,HVTV,25/06/2020,18:00,0,0,26968,20031,638323,
800132211,HVTV,25/06/2020,18:00,0,0,26968,20031,638323,
800132211,HVTV,25/06/2020,18:00,0,0,26968,20031,638323,
800132211,HVTV,26/06/2020,18:00,0,0,25447,18510,632286,
800132211,HVTV,26/06/2020,18:00,0,0,25447,18510,632286,
800132211,HVTV,26/06/2020,18:00,0,0,25447,18510,632286,
800132211,HVTV,27/06/2020,18:00,0,0,25767,20364,651229,
800132211,HVTV,27/06/2020,18:00,0,0,25767,20364,651229,
800132211,HVTV,27/06/2020,18:00,0,0,25767,20364,651229,
800132211,HVTV,28/06/2020,18:00,0,0,27333,20830,686415,
800132211,HVTV,28/06/2020,18:00,0,0,27333,20830,686415,
800132211,HVTV,28/06/2020,18:00,0,0,27333,20830,686415,
800132211,HVTV,29/06/2020,18:00,0,0,29164,21227,680454,
800132211,HVTV,29/06/2020,18:00,0,0,29164,21227,680454,
800132211,HVTV,29/06/2020,18:00,0,0,29164,21227,680454,
800132211,HVTV,30/06/2020,18:00,0,0,27040,20334,633096,
800132211,HVTV,30/06/2020,18:00,0,0,27040,20334,633096,
800132211,HVTV,30/06/2020,18:00,0,0,27040,20334,633096,
800132211,HVTV,01/07/2020,18:00,0,0,27603,19615,639500,
800132211,HVTV,01/07/2020,18:00,0,0,27603,19615,639500,
800132211,HVTV,01/07/2020,18:00,0,0,27603,19615,639500,
800132211,HVTV,02/07/2020,18:00,0,0,26680,19071,629737,
800132211,HVTV,02/07/2020,18:00,0,0,26680,19071,629737,
800132211,HVTV,02/07/2020,18:00,0,0,26680,19071,629737,
800132211,HVTV,03/07/2020,18:00,0,0,25407,18045,620352,
800132211,HVTV,03/07/2020,18:00,0,0,25407,18045,620352,
800132211,HVTV,03/07/2020,18:00,0,0,25407,18045,620352,
800132211,HVTV,04/07/2020,18:00,0,0,26689,20092,648550,
800132211,HVTV,04/07/2020,18:00,0,0,26689,20092,648550,
800132211,HVTV,04/07/2020,18:00,0,0,26689,20092,648550,
800132211,HVTV,05/07/2020,18:00,0,0,27580,20930,656780,
800132211,HVTV,05/07/2020,18:00,0,0,27580,20930,656780,
800132211,HVTV,05/07/2020,18:00,0,0,27580,20930,656780,
800132211,HVTV,06/07/2020,18:00,0,0,27067,19965,623343,
800132211,HVTV,06/07/2020,18:00,0,0,27067,19965,623343,
800132211,HVTV,06/07/2020,18:00,0,0,27067,19965,623343,
800132211,HVTV,07/07/2020,18:00,0,0,28566,19053,651942,
800132211,HVTV,07/07/2020,18:00,0,0,28566,19053,651942,
800132211,HVTV,07/07/2020,18:00,0,0,28566,19053,651942,
800132211,HVTV,08/07/2020,18:00,0,0,27414,21302,626540,
800132211,HVTV,08/07/2020,18:00,0,0,27414,21302,626540,
800132211,HVTV,08/07/2020,18:00,0,0,27414,21302,626540,
800132211,HVTV,09/07/2020,18:00,0,0,27594,20123,659048,
800132211,HVTV,09/07/2020,18:00,0,0,27594,20123,659048,
800132211,HVTV,09/07/2020,18:00,0,0,27594,20123,659048,
800132211,HVTV,10/07/2020,18:00,0,0,26334,18224,654026,
800132211,HVTV,10/07/2020,18:00,0,0,26334,18224,654026,
800132211,HVTV,10/07/2020,18:00,0,0,26334,18224,654026,
800132211,HVTV,11/07/2020,18:00,0,0,26847,20243,679168,
800132211,HVTV,11/07/2020,18:00,0,0,26847,20243,679168,
800132211,HVTV,11/07/2020,18:00,0,0,26847,20243,679168,
800132211,HVTV,12/07/2020,18:00,0,0,28638,21397,704343,
800132211,HVTV,12/07/2020,18:00,0,0,28638,21397,704343,
800132211,HVTV,12/07/2020,18:00,0,0,28638,21397,704343,
800132211,HVTV,13/07/2020,18:00,0,0,26833,19395,670086,
800132211,HVTV,13/07/2020,18:00,0,0,26833,19395,670086,
800132211,HVTV,13/07/2020,18:00,0,0,26833,19395,670086,
800132211,HVTV,14/07/2020,18:00,0,0,28363,19576,679395,
800132211,HVTV,14/07/2020,18:00,0,0,28363,19576,679395,
800132211,HVTV,14/07/2020,18:00,0,0,28363,19576,679395,
800132211,HVTV,15/07/2020,18:00,0,0,27945,19129,681091,
800132211,HVTV,15/07/2020,18:00,0,0,27945,19129,681091,
800132211,HVTV,15/07/2020,18:00,0,0,27945,19129,681091,
800132211,HVTV,16/07/2020,18:00,0,0,28404,21340,694159,
800132211,HVTV,16/07/2020,18:00,0,0,28404,21340,694159,
800132211,HVTV,16/07/2020,18:00,0,0,28404,21340,694159,
800132211,HVTV,17/07/2020,18:00,0,0,27895,19755,714333,
800132211,HVTV,17/07/2020,18:00,0,0,27895,19755,714333,
800132211,HVTV,17/07/2020,18:00,0,0,27895,19755,714333,
800132211,HVTV,18/07/2020,18:00,0,0,28845,20988,756496,
800132211,HVTV,18/07/2020,18:00,0,0,28845,20988,756496,
800132211,HVTV,18/07/2020,18:00,0,0,28845,20988,756496,
800132211,HVTV,19/07/2020,18:00,0,0,30744,22550,768398,
800132211,HVTV,19/07/2020,18:00,0,0,30744,22550,768398,
800132211,HVTV,19/07/2020,18:00,0,0,30744,22550,768398,
800132211,HVTV,20/07/2020,18:00,0,0,29448,21542,765158,
800132211,HVTV,20/07/2020,18:00,0,0,29448,21542,765158,
800132211,HVTV,20/07/2020,18:00,0,0,29448,21542,765158,
800132211,HVTV,21/07/2020,18:00,0,0,28125,20908,720424,
800132211,HVTV,21/07/2020,18:00,0,0,28125,20908,720424,
800132211,HVTV,21/07/2020,18:00,0,0,28125,20908,720424,
800132211,HVTV,22/07/2020,18:00,0,0,28471,19249,700239,
800132211,HVTV,22/07/2020,18:00,0,0,28471,19249,700239,
800132211,HVTV,22/07/2020,18:00,0,0,28471,19249,700239,
800132211,HVTV,23/07/2020,18:00,0,0,29574,20698,716558,
800132211,HVTV,23/07/2020,18:00,0,0,29574,20698,716558,
800132211,HVTV,23/07/2020,18:00,0,0,29574,20698,716558,
800132211,HVTV,24/07/2020,18:00,0,0,29691,20253,743677,
800132211,HVTV,24/07/2020,18:00,0,0,29691,20253,743677,
800132211,HVTV,24/07/2020,18:00,0,0,29691,20253,743677,
800132211,HVTV,25/07/2020,18:00,0,0,30537,22649,783345,
800132211,HVTV,25/07/2020,18:00,0,0,30537,22649,783345,
800132211,HVTV,25/07/2020,18:00,0,0,30537,22649,783345,
800132211,HVTV,26/07/2020,18:00,0,0,31275,22868,803703,
800132211,HVTV,26/07/2020,18:00,0,0,31275,22868,803703,
800132211,HVTV,26/07/2020,18:00,0,0,31275,22868,803703,
800132211,HVTV,27/07/2020,18:00,0,0,29650,19548,706784,
800132211,HVTV,27/07/2020,18:00,0,0,29650,19548,706784,
800132211,HVTV,27/07/2020,18:00,0,0,29650,19548,706784,
800132211,HVTV,28/07/2020,18:00,0,0,30105,21030,727876,
800132211,HVTV,28/07/2020,18:00,0,0,30105,21030,727876,
800132211,HVTV,28/07/2020,18:00,0,0,30105,21030,727876,
800132211,HVTV,29/07/2020,18:00,0,0,30240,21179,736851,
800132211,HVTV,29/07/2020,18:00,0,0,30240,21179,736851,
800132211,HVTV,29/07/2020,18:00,0,0,30240,21179,736851,
800132211,HVTV,30/07/2020,18:00,0,0,30100,21226,729129,
800132211,HVTV,30/07/2020,18:00,0,0,30100,21226,729129,
800132211,HVTV,30/07/2020,18:00,0,0,30100,21226,729129,
800132211,HVTV,31/07/2020,18:00,0,0,28714,19356,713566,
800132211,HVTV,31/07/2020,18:00,0,0,28714,19356,713566,
800132211,HVTV,31/07/2020,18:00,0,0,28714,19356,713566,
800132211,HVTV,01/08/2020,18:00,0,0,28417,20417,722995,
800132211,HVTV,01/08/2020,18:00,0,0,28417,20417,722995,
800132211,HVTV,01/08/2020,18:00,0,0,28417,20417,722995,
800132211,HVTV,02/08/2020,18:00,0,0,29133,21414,736570,
800132211,HVTV,02/08/2020,18:00,0,0,28971,18287,692560,
800132211,HVTV,02/08/2020,18:00,0,0,28971,18287,692560,
800132211,HVTV,02/08/2020,18:00,0,0,28971,18287,692560,
800132211,HVTV,02/08/2020,18:00,0,0,29133,21414,736570,
800132211,HVTV,02/08/2020,18:00,0,0,29133,21414,736570,
800132211,HVTV,03/08/2020,18:00,0,0,28890,19759,676630,
800132211,HVTV,03/08/2020,18:00,0,0,28890,19759,676630,
800132211,HVTV,03/08/2020,18:00,0,0,28890,19759,676630,
800132211,HVTV,04/08/2020,18:00,0,0,29443,19797,682149,
800132211,HVTV,04/08/2020,18:00,0,0,29443,19797,682149,
800132211,HVTV,04/08/2020,18:00,0,0,29443,19797,682149,
800132211,HVTV,05/08/2020,18:00,0,0,29515,19719,698576,
800132211,HVTV,05/08/2020,18:00,0,0,26644,18058,642524,
800132211,HVTV,05/08/2020,18:00,0,0,29515,19719,698576,
800132211,HVTV,05/08/2020,18:00,0,0,26644,18058,642524,
800132211,HVTV,05/08/2020,18:00,0,0,29515,19719,698576,
800132211,HVTV,05/08/2020,18:00,0,0,26644,18058,642524,
800132211,HVTV,06/08/2020,18:00,0,0,28381,21385,695811,
800132211,HVTV,06/08/2020,18:00,0,0,28381,21385,695811,
800132211,HVTV,06/08/2020,18:00,0,0,28381,21385,695811,
800132211,HVTV,07/08/2020,18:00,0,0,27189,21508,728632,
800132211,HVTV,07/08/2020,18:00,0,0,27189,21508,728632,
800132211,HVTV,07/08/2020,18:00,0,0,27189,21508,728632,
800132211,HVTV,08/08/2020,18:00,0,0,26550,21691,712951,
800132211,HVTV,08/08/2020,18:00,0,0,26550,21691,712951,
800132211,HVTV,08/08/2020,18:00,0,0,26550,21691,712951,
800132211,HVTV,09/08/2020,18:00,0,0,28462,22124,737542,
800132211,HVTV,09/08/2020,18:00,0,0,28462,22124,737542,
800132211,HVTV,09/08/2020,18:00,0,0,28462,22124,737542,
800132211,HVTV,10/08/2020,18:00,0,0,26883,20796,667828,
800132211,HVTV,10/08/2020,18:00,0,0,26883,20796,667828,
